title,author,status,engagements,kudos,comments,hits,rating,words,chapters,status_date,additional_tags
<a href='https://archiveofourown.org/works/41164227'>Rockford Sapphics</a>,"killlanelle, YongSleepy",Completed,129,114,15,1344,Mature,9455,1,2022-08-20,"Friends to Lovers, Internalized Homophobia (briefly), Queer Folk, Fluff, One-Shot, only happiness here, No Angst? In My Story? More Likely Than You Think, Co-Written, only a sprinkle of angst, A League of Their Own - Freeform, warrior nun - Freeform"
<a href='https://archiveofourown.org/works/37711039'>the stars in your eyes (they shine)</a>,panquakes,Completed,128,113,15,2453,Not Rated,2087,1,2022-03-13,"Fluff, Angst, rooftop, Goodbyes, Stargazing, somebody give ava a break, Harry potter reference, because why not yk, adriel died, or did he?, can be a sequel, can be not, hope you like it, beatrice get back here, legends say lilith and camila are sleeping together rn"
"<a href='https://archiveofourown.org/works/43242294'>for beatrice (darling, dearest, dead)</a>",phwaa,Completed,123,110,13,1147,Mature,6649,1,2022-11-24,NA
<a href='https://archiveofourown.org/works/29979606'>Crash and Burn</a>,AhmBacon,Completed,120,104,16,1463,Not Rated,2672,1,2021-05-20,"Outside the Wire Mandy Bale, Avatrice"
<a href='https://archiveofourown.org/works/44023254'>god loves you but not enough to save you</a>,overnights,Completed,113,90,23,674,Not Rated,2550,1,2023-01-02,"canon-adjacent homosexual metaphysics, thought experiment au, the avatriceification of the trolley problem"
"<a href='https://archiveofourown.org/works/31842646'>but you don't really care for music, do you?</a>",Dash_El,Completed,109,96,13,991,General Audiences,600,1,2021-06-09,"so these beatrice character studies have apparently become a series, i'll be delving into different scenes from season 1, this goes into the dining hall scene in 1x03, Internalised Homophobia"
<a href='https://archiveofourown.org/works/33770452'>Let This Darkness be a Bell Tower (And You the Bell)</a>,H_onthe_Offbeat,Completed,98,86,12,701,General Audiences,2674,1,2021-09-09,NA
<a href='https://archiveofourown.org/works/44043229'>A different kind of sisterhood</a>,Hugo_falcon,Completed,91,79,12,2281,Explicit,1887,1,2023-01-11,"Orgy, Sex Toys, Oral Sex, Strap-Ons"
<a href='https://archiveofourown.org/works/36138811'>The Saint Nelsons</a>,DangersUntoldHardshipsUnnumbered,Completed,90,69,21,580,General Audiences,1083,1,2022-01-02,pro wrestling AU
<a href='https://archiveofourown.org/works/31815547'>Grace Just Isn't My Forte</a>,rosalindstars,Completed,80,68,12,541,General Audiences,2933,1,2021-06-21,"maybe a character study kind of, the gang vibes in amsterdam and the author gets to do copious amounts of research about amsterdam, fluffy mcflufferson, Domestic Fluff, slaps roof of fic: this bad boy can fit so much queer religious tension"
<a href='https://archiveofourown.org/works/44080378'>ceilings</a>,box_xx,Completed,74,62,12,634,Mature,3582,1,2023-01-05,"Emotional Hurt, One Shot, this popped into my brain hurt my heart and now im making it everyone elses problem"
<a href='https://archiveofourown.org/works/44142969'>Leviticus 18:22</a>,xXhiddenbeautyXP,Completed,65,49,16,356,Teen And Up Audiences,1090,1,2023-01-08,"Alternate Universe, Crack Treated Seriously, The hola is a spoon"
<a href='https://archiveofourown.org/works/31999693'>Sad Ways to Say Goodbye</a>,SoySauceSocks,Completed,61,47,14,633,Teen And Up Audiences,1166,1,2021-06-17,"pls don't kill me, i may have cried while writing this, its 3am, did not proof read"
<a href='https://archiveofourown.org/works/44725645'>True Love Is Lucky To Find (Just Like Striking Gold)</a>,Scooby_Doo_Creepymechclown,Completed,39,27,12,187,General Audiences,3297,1,2023-02-02,"If It's Not Camila Or Dora The Characters Are Mentioned, Post-Season/Series 02, Like Immediately After The Final Fight, Angst, Hurt/Comfort, Emotional Hurt/Comfort, Crying, First Kiss, Cuddling & Snuggling, WNFICOMP23, There Was Only One Bed But Neither Of Them Are Using It"
